;id_l;id_r;regular_jaccard;exec_time_regular;bc_jaccard;calc_bcjaccard;exec_time_bc;estimated_gas
1566;41554;9172;0.728448275862069;0.0;72;0.728448275862069;0.21958303451538086;2068990
1567;41556;5159;0.3333333333333333;0.0;33;0.3333333333333333;0.1974489688873291;2003511
1568;41556;9706;0.3467741935483871;0.0;34;0.3467741935483871;0.20113444328308105;2005763
1569;41556;29271;0.35655737704918034;0.0;35;0.35655737704918034;0.23252582550048828;2006224
1570;41557;8232;0.6286919831223629;0.0;62;0.6286919831223629;0.20575952529907227;2053845
1571;41557;11034;0.6284584980237155;0.0;62;0.6284584980237155;0.19062256813049316;2062879
1572;41557;11943;0.6284584980237155;0.0;62;0.6284584980237155;0.20235681533813477;2062879
1573;41557;34146;0.6857142857142857;0.0;68;0.6857142857142857;0.2086472511291504;2069240
1574;41559;22554;0.3776435045317221;0.0;37;0.3776435045317221;0.2252364158630371;2042623
1575;41677;343;0.6484375;0.0;64;0.6484375;0.2023179531097412;2068555
1576;41677;5173;0.5415282392026578;0.0;54;0.5415282392026578;0.20216941833496094;2069779
1577;41677;5186;0.4409937888198758;0.0;44;0.4409937888198758;0.19010257720947266;2055121
1578;41677;5919;0.419672131147541;0.0;41;0.419672131147541;0.19428658485412598;2042900
1579;41677;16460;0.46107784431137727;0.0010013580322265625;46;0.46107784431137727;0.3155388832092285;2065393
1580;41677;18324;0.46875;0.0;46;0.46875;0.23874354362487793;2061179
1581;41677;24452;0.5296167247386759;0.0010006427764892578;52;0.5296167247386759;0.2074892520904541;2060126
1582;41679;578;0.7317073170731707;0.0;73;0.7317073170731707;0.2043933868408203;2078643
1583;41679;2463;0.4983922829581994;0.0;49;0.4983922829581994;0.19957947731018066;2064353
1584;41679;2672;0.4201954397394137;0.0;42;0.4201954397394137;0.46841859817504883;2043835
1585;41679;2781;0.41830065359477125;0.0;41;0.41830065359477125;0.21287250518798828;2042979
1586;41679;2871;0.36666666666666664;0.0;36;0.36666666666666664;0.19871854782104492;2039436
1587;41679;10563;0.5415282392026578;0.0;54;0.5415282392026578;0.19879913330078125;2069779
1588;41679;10564;0.5415282392026578;0.0;54;0.5415282392026578;0.20560836791992188;2069779
1589;41679;13409;0.5415282392026578;0.0;54;0.5415282392026578;0.19884276390075684;2069779
1590;41681;8494;0.5781990521327014;0.0;57;0.5781990521327014;0.22442412376403809;2030812
1591;41681;15169;0.5222222222222223;0.0;52;0.5222222222222223;0.22863483428955078;2050236
1592;41681;27199;0.6036363636363636;0.0;60;0.6036363636363636;0.20090889930725098;2070056
1593;41681;30376;0.391156462585034;0.0;39;0.391156462585034;0.2083873748779297;2031930
1594;41682;17529;0.4943502824858757;0.0;49;0.4943502824858757;0.25127291679382324;2083290
1595;41685;13008;0.37537537537537535;0.0;37;0.37537537537537535;1.2188746929168701;2042781
1596;41685;34438;0.38571428571428573;0.0;38;0.38571428571428573;0.2027144432067871;2051894
1597;41685;34572;0.5045871559633027;0.0;50;0.5045871559633027;0.20572662353515625;2073387
1598;41804;1713;0.6027397260273972;0.0;60;0.6027397260273972;0.2102038860321045;2079169
1599;41804;1820;0.41830065359477125;0.0;41;0.41830065359477125;0.22511959075927734;2042979
1600;41804;11780;0.5529801324503312;0.0;55;0.5529801324503312;0.20268535614013672;2072966
1601;41804;14032;0.41830065359477125;0.0;41;0.41830065359477125;0.20718026161193848;2042979
1602;41804;23759;0.43768115942028984;0.0;43;0.43768115942028984;0.22227072715759277;2063931
1603;41805;3701;0.4603174603174603;0.0;46;0.4603174603174603;0.19938325881958008;2056899
1604;41805;11193;0.5209790209790209;0.0;52;0.5209790209790209;0.20551514625549316;2057716
1605;41805;29673;0.4221556886227545;0.0;42;0.4221556886227545;0.19806694984436035;2055292
1606;41807;11986;0.4144736842105263;0.0009968280792236328;41;0.4144736842105263;0.21688294410705566;2041267
1607;41807;12326;0.45394736842105265;0.0010018348693847656;45;0.45394736842105265;0.20557475090026855;2050591
1608;41807;15727;0.4144736842105263;0.0;41;0.4144736842105263;0.1969466209411621;2041267
1609;41807;30538;0.4519230769230769;0.0;45;0.4519230769230769;0.19862818717956543;2053554
1610;41807;33135;0.4144736842105263;0.0;41;0.4144736842105263;0.23324346542358398;2041267
1611;41808;7646;0.5415282392026578;0.0;54;0.5415282392026578;0.18528485298156738;2069779
1612;41808;7647;0.5415282392026578;0.0;54;0.5415282392026578;0.19658732414245605;2069779
1613;41808;10307;0.5415282392026578;0.0;54;0.5415282392026578;0.22124218940734863;2069779
1614;41808;20930;0.5415282392026578;0.0;54;0.5415282392026578;0.22490954399108887;2069779
1615;41808;22847;0.5033783783783784;0.0;50;0.5033783783783784;0.2094118595123291;2058506
1616;41808;25029;0.449685534591195;0.0;44;0.449685534591195;0.21262192726135254;2055582
1617;41808;25962;0.47151898734177217;0.0;47;0.47151898734177217;0.21397137641906738;2060086
1618;41808;28253;0.5033783783783784;0.0009944438934326172;50;0.5033783783783784;0.19613957405090332;2058506
1619;41808;30371;0.4201954397394137;0.0007927417755126953;42;0.4201954397394137;0.20128989219665527;2043835
1620;41808;32695;0.39221556886227543;0.001003265380859375;39;0.39221556886227543;0.18921923637390137;2047522
1621;41808;33566;0.46229508196721314;0.0;46;0.46229508196721314;0.2143394947052002;2053001
1622;41808;34591;0.41875;0.0;41;0.41875;0.552523136138916;2048747
1623;41809;4998;0.4887459807073955;0.0;48;0.4887459807073955;0.21725201606750488;2062022
1624;41809;5717;0.5463576158940397;0.0;54;0.5463576158940397;0.1876087188720703;2071412
1625;41809;8735;0.4887459807073955;0.0;48;0.4887459807073955;0.1921091079711914;2062022
1626;41809;12118;0.4503311258278146;0.0010027885437011719;45;0.4503311258278146;0.23672699928283691;2048879
1627;41809;20074;0.39880952380952384;0.0;39;0.39880952380952384;0.20148444175720215;2050011
1628;41809;23190;0.5972696245733788;0.0;59;0.5972696245733788;0.19999074935913086;2078471
1629;41809;33600;0.5463576158940397;0.0;54;0.5463576158940397;0.2859814167022705;2071412
1630;41810;2940;0.48134328358208955;0.0;48;0.48134328358208955;0.2141263484954834;2040754
1631;41810;18695;0.41423948220064727;0.0;41;0.41423948220064727;0.2046966552734375;2043216
1632;41811;30354;0.4458204334365325;0.0;44;0.4458204334365325;0.49361538887023926;2056754
1633;41812;343;0.6484375;0.0;64;0.6484375;0.5846872329711914;2068555
1634;41812;5173;0.5415282392026578;0.0;54;0.5415282392026578;0.19222402572631836;2069779
1635;41812;5186;0.4409937888198758;0.0;44;0.4409937888198758;0.19013762474060059;2055121
1636;41812;16460;0.46107784431137727;0.0;46;0.46107784431137727;0.19741368293762207;2065393
1637;41812;17026;0.3814102564102564;0.0;38;0.3814102564102564;0.21030974388122559;2036460
1638;41812;24452;0.5296167247386759;0.0009891986846923828;52;0.5296167247386759;0.1880359649658203;2060126
1639;41812;27583;0.4192546583850932;0.0;41;0.4192546583850932;0.20839715003967285;2049682
1640;41812;28808;0.4983922829581994;0.0;49;0.4983922829581994;0.20703983306884766;2064353
1641;41812;33170;0.6027397260273972;0.0;60;0.6027397260273972;0.20682287216186523;2079169
1642;41812;35021;0.44036697247706424;0.0;44;0.44036697247706424;0.20070266723632812;2057070
1643;41813;17674;0.6806083650190115;0.0;68;0.6806083650190115;0.2185819149017334;2079209
1644;41815;15447;0.40863787375415284;0.0;40;0.40863787375415284;0.22121024131774902;2038699
1645;41815;23142;0.5190311418685121;0.0;51;0.5190311418685121;0.1939859390258789;2058730
1646;41815;26376;0.47896440129449835;0.0;47;0.47896440129449835;0.4289393424987793;2058756
1647;41815;26737;0.575;0.0;57;0.575;0.23287415504455566;2066566
1648;41815;27015;0.5;0.0;50;0.5;0.20551085472106934;2063339
1649;41815;27856;0.4758842443729904;0.0;47;0.4758842443729904;0.21899104118347168;2058914
1650;41815;31410;0.40186915887850466;0.0;40;0.40186915887850466;0.1975116729736328;2044941
1651;41815;34261;0.38235294117647056;0.0;38;0.38235294117647056;0.19669866561889648;2047219
1652;41816;5862;0.5015015015015015;0.0;50;0.5015015015015015;0.2064964771270752;2075415
1653;41816;19396;0.5463576158940397;0.0;54;0.5463576158940397;0.1922779083251953;2071412
1654;41816;30255;0.45686900958466453;0.0;45;0.45686900958466453;0.20131134986877441;2055187
1655;41816;32146;0.4738372093023256;0.0;47;0.4738372093023256;0.19500207901000977;2073176
1656;41817;33728;0.4357142857142857;0.0;43;0.4357142857142857;0.20116662979125977;2036263
1657;41817;33756;0.4357142857142857;0.0;43;0.4357142857142857;0.21433472633361816;2036263
1658;41818;14863;0.4732824427480916;0.0;47;0.4732824427480916;0.20716500282287598;2036395
1659;41818;19269;0.41762452107279696;0.0;41;0.41762452107279696;0.20708870887756348;2024661
1660;41818;34846;0.4092664092664093;0.0;40;0.4092664092664093;0.5476608276367188;2022172
1661;41818;35131;0.522633744855967;0.0;52;0.522633744855967;0.20806431770324707;2037225
1662;41819;32590;0.43731778425655976;0.0;43;0.43731778425655976;0.20620512962341309;2062996
1663;41820;16912;0.40425531914893614;0.0;40;0.40425531914893614;0.2089235782623291;2048681
1664;41821;28972;0.4067796610169492;0.0;40;0.4067796610169492;0.19750356674194336;2035894
1665;41827;22493;0.6383647798742138;0.0;63;0.6383647798742138;0.24992132186889648;2102202
1666;41827;24017;0.4325068870523416;0.0;43;0.4325068870523416;0.20734500885009766;2070015
1667;41827;26748;0.5936599423631124;0.0;59;0.5936599423631124;0.21358275413513184;2106824
1668;41827;28730;0.39896373056994816;0.0;39;0.39896373056994816;0.2321302890777588;2069501
1669;41827;34790;0.5261707988980716;0.0;52;0.5261707988980716;0.2426624298095703;2096433
1670;41829;16588;0.4178272980501393;0.0;41;0.4178272980501393;0.23580121994018555;2064260
1671;41829;24894;0.43037974683544306;0.0;43;0.43037974683544306;0.20522618293762207;2082644
1672;41829;24987;0.3886138613861386;0.0;38;0.3886138613861386;0.2167959213256836;2073254
1673;41829;30229;0.3909348441926346;0.0;39;0.3909348441926346;0.22550249099731445;2054462
1674;41829;32893;0.3977272727272727;0.0;39;0.3977272727272727;0.1953577995300293;2055937
1675;41829;33128;0.43037974683544306;0.0;43;0.43037974683544306;0.19937920570373535;2082644
1676;41829;33556;0.4270833333333333;0.0;42;0.4270833333333333;0.20851993560791016;2077113
1677;41831;3482;0.43874643874643876;0.0;43;0.43874643874643876;0.23195219039916992;2066736
1678;41832;22515;0.35103244837758113;0.0;35;0.35103244837758113;0.21194171905517578;2038593
1679;41832;23386;0.4421052631578947;0.0;44;0.4421052631578947;0.37985992431640625;2039766
1680;41832;24925;0.3468013468013468;0.0010008811950683594;34;0.3468013468013468;0.20733213424682617;2022843
1681;41832;30814;0.41883116883116883;0.0;41;0.41883116883116883;0.19394612312316895;2043914
1682;41832;32291;0.38;0.0009965896606445312;38;0.38;0.2057662010192871;2031627
1683;41835;30436;0.476027397260274;0.0;47;0.476027397260274;0.2059929370880127;2050420
1684;41836;22931;0.5376344086021505;0.0;53;0.5376344086021505;0.2581753730773926;2057940
1685;41839;3595;0.35315985130111527;0.0;35;0.35315985130111527;0.4314754009246826;2014415
1686;41839;25118;0.444015444015444;0.001001596450805664;44;0.444015444015444;0.33502888679504395;2029165
1687;41839;30840;0.4940239043824701;0.0010449886322021484;49;0.4940239043824701;0.20346760749816895;2035526
1688;41840;27617;0.33015873015873015;0.0;33;0.33015873015873015;0.2412710189819336;2025042
1689;41848;2416;0.4252199413489736;0.0;42;0.4252199413489736;0.26369762420654297;2058953
1690;41848;17164;0.4983922829581994;0.0;49;0.4983922829581994;0.21692323684692383;2064353
1691;41848;30747;0.6027397260273972;0.0010020732879638672;60;0.6027397260273972;0.19959807395935059;2079169
1692;41848;33739;0.37658227848101267;0.0;37;0.37658227848101267;0.21410131454467773;2036776
1693;41848;33765;0.4794520547945205;0.0;47;0.4794520547945205;0.1910851001739502;2051197
1694;41930;4688;0.5017064846416383;0.0;50;0.5017064846416383;0.19253802299499512;2056715
1695;41930;18625;0.46381578947368424;0.0;46;0.46381578947368424;0.1968250274658203;2052922
1696;41930;20943;0.4577922077922078;0.0;45;0.4577922077922078;0.20235657691955566;2053238
1697;41931;13407;0.3618421052631579;0.0;36;0.3618421052631579;0.20325732231140137;2028835
1698;41931;14993;0.4158415841584158;0.0;41;0.4158415841584158;0.46402788162231445;2041188
1699;41931;19233;0.49242424242424243;0.0;49;0.49242424242424243;0.19545483589172363;2041215
1700;41931;27834;0.44642857142857145;0.0;44;0.44642857142857145;0.2371227741241455;2038594
1701;41931;31745;0.38028169014084506;0.0;38;0.38028169014084506;0.20540308952331543;2025701
1702;41936;18937;0.44654088050314467;0.0;44;0.44654088050314467;0.3302724361419678;2054805
1703;41936;31813;0.6125827814569537;0.0009975433349609375;61;0.6125827814569537;0.1983323097229004;2086952
1704;41971;23421;0.6777777777777778;0.0;67;0.6777777777777778;0.20279812812805176;2082870
1705;41971;23422;0.6777777777777778;0.0;67;0.6777777777777778;0.2456059455871582;2082870
1706;41971;25832;0.5337620578778135;0.0;53;0.5337620578778135;0.19870686531066895;2072900
1707;41975;16009;0.37889688249400477;0.0;37;0.37889688249400477;0.2051689624786377;2075058
1708;41975;16274;0.44327176781002636;0.0;44;0.44327176781002636;0.7610430717468262;2079826
1709;41975;16276;0.44327176781002636;0.0;44;0.44327176781002636;0.19141793251037598;2079826
1710;41975;16277;0.44327176781002636;0.0;44;0.44327176781002636;0.21476006507873535;2079826
1711;41975;17476;0.44327176781002636;0.0;44;0.44327176781002636;0.21105718612670898;2079826
1712;41975;35339;0.6077844311377245;0.0;60;0.6077844311377245;0.19605636596679688;2103466
1713;42104;343;0.5534351145038168;0.0;55;0.5534351145038168;0.26875877380371094;2052712
1714;42104;5173;0.4577922077922078;0.0;45;0.4577922077922078;0.1996297836303711;2053238
1715;42104;5186;0.4119496855345912;0.0009996891021728516;41;0.4119496855345912;0.2842221260070801;2046258
1716;42104;5919;0.4513888888888889;0.0;45;0.4513888888888889;0.24779725074768066;2043111
1717;42104;16460;0.42042042042042044;0.0;42;0.42042042042042044;0.21232199668884277;2054436
1718;42104;18324;0.4308176100628931;0.001032114028930664;43;0.4308176100628931;0.19281911849975586;2050920
1719;42104;24452;0.3811074918566775;0.0;38;0.3811074918566775;0.19956374168395996;2034511
1720;42105;22265;0.47714285714285715;0.0;47;0.47714285714285715;0.2056586742401123;2076758
1721;42106;578;0.7317073170731707;0.0;73;0.7317073170731707;0.19145512580871582;2078643
1722;42106;2463;0.4983922829581994;0.0;49;0.4983922829581994;0.20955109596252441;2064353
1723;42106;2672;0.4201954397394137;0.0;42;0.4201954397394137;0.19468307495117188;2043835
1724;42106;2781;0.41830065359477125;0.0;41;0.41830065359477125;0.4343221187591553;2042979
1725;42106;2871;0.36666666666666664;0.0;36;0.36666666666666664;0.22276759147644043;2039436
1726;42106;10563;0.5415282392026578;0.0;54;0.5415282392026578;0.22708845138549805;2069779
1727;42106;10564;0.5415282392026578;0.0;54;0.5415282392026578;0.20553040504455566;2069779
1728;42106;13409;0.5415282392026578;0.0;54;0.5415282392026578;0.20788002014160156;2069779
1729;42107;7543;0.42045454545454547;0.0;42;0.42045454545454547;0.20722198486328125;2062153
1730;42107;11637;0.4649122807017544;0.0;46;0.4649122807017544;0.18911266326904297;2069910
1731;42107;24932;0.3659217877094972;0.0010013580322265625;36;0.3659217877094972;0.2094426155090332;2049418
1732;42110;21812;0.425;0.0;42;0.425;0.19716930389404297;2033932
1733;42110;23333;0.5604838709677419;0.0;56;0.5604838709677419;0.332965612411499;2046944
1734;42110;30060;0.42962962962962964;0.0009975433349609375;42;0.42962962962962964;0.19054651260375977;2030811
1735;42111;5184;0.5551724137931034;0.0;55;0.5551724137931034;0.20984840393066406;2067356
1736;42112;5862;0.5015015015015015;0.000997304916381836;50;0.5015015015015015;0.20200014114379883;2075415
1737;42112;19396;0.5463576158940397;0.0;54;0.5463576158940397;0.19633150100708008;2071412
1738;42112;30255;0.45686900958466453;0.0;45;0.45686900958466453;0.20983409881591797;2055187
1739;42112;32146;0.4738372093023256;0.0;47;0.4738372093023256;0.21639060974121094;2073176
1740;42113;8237;0.4966216216216216;0.0;49;0.4966216216216216;0.19749689102172852;2056952
1741;42113;13362;0.5268456375838926;0.0;52;0.5268456375838926;0.2339310646057129;2064880
1742;42113;14245;0.48623853211009177;0.0;48;0.48623853211009177;0.2063460350036621;2068725
1743;42113;20364;0.5463258785942492;0.0;54;0.5463258785942492;0.19969725608825684;2076943
1744;42113;23259;0.4358108108108108;0.0;43;0.4358108108108108;0.19767451286315918;2042966
1745;42114;7681;0.5224913494809689;0.0;52;0.5224913494809689;0.20671939849853516;2059507
1746;42120;4336;0.41818181818181815;0.0;41;0.41818181818181815;0.20103931427001953;2030429
1747;42120;6861;0.34810126582278483;0.0;34;0.34810126582278483;0.19353985786437988;2029783
1748;42120;16491;0.3957597173144876;0.0;39;0.3957597173144876;0.5603694915771484;2028730
1749;42120;17466;0.41139240506329117;0.0;41;0.41139240506329117;0.1968364715576172;2045323
1750;42120;17709;0.4432234432234432;0.0;44;0.4432234432234432;0.21150517463684082;2034933
1751;42120;18114;0.35855263157894735;0.0;35;0.35855263157894735;0.2046499252319336;2028058
1752;42120;19259;0.4028776978417266;0.0;40;0.4028776978417266;0.19002199172973633;2028335
1753;42120;22025;0.40307692307692305;0.0;40;0.40307692307692305;0.19383883476257324;2046811
1754;42120;25711;0.39416058394160586;0.0;39;0.39416058394160586;0.20244908332824707;2024911
1755;42120;26532;0.42356687898089174;0.0;42;0.42356687898089174;0.1991286277770996;2047496
1756;42120;32248;0.46440677966101696;0.0;46;0.46440677966101696;0.19968581199645996;2049103
1757;42120;35218;0.42244224422442245;0.0;42;0.42244224422442245;0.19649696350097656;2042742
1758;42122;30035;0.4258064516129032;0.0;42;0.4258064516129032;0.20933818817138672;2046403
1759;42126;22493;0.4;0.0;40;0.4;0.21857404708862305;2047983
1760;42126;24887;0.4055727554179567;0.0;40;0.4055727554179567;0.20102524757385254;2046653
1761;42126;34790;0.4473684210526316;0.0;44;0.4473684210526316;0.44246745109558105;2065248
1762;42127;6494;0.4293785310734463;0.0;42;0.4293785310734463;0.19895195960998535;2065419
1763;42127;19815;0.5619047619047619;0.0;56;0.5619047619047619;1.9565939903259277;2081763
1764;42132;30003;0.5494880546075085;0.0;54;0.5494880546075085;0.38718676567077637;2067593
1765;42133;26280;0.5469255663430421;0.0;54;0.5469255663430421;0.2035524845123291;2075073
1766;42135;3962;0.30337078651685395;0.0;30;0.30337078651685395;0.19085955619812012;2003379
1767;42135;7138;0.3076923076923077;0.0;30;0.3076923076923077;0.2506885528564453;2006184
1768;42135;8620;0.36134453781512604;0.0;36;0.36134453781512604;0.20897483825683594;2004973
1769;42136;24663;0.45695364238410596;0.0;45;0.45695364238410596;0.21068859100341797;2050433
1770;42137;26280;0.48520710059171596;0.0009989738464355469;48;0.48520710059171596;0.19894814491271973;2073479
1771;42138;9123;0.3541666666666667;0.0;35;0.3541666666666667;0.21151185035705566;2021355
1772;42138;21472;0.47232472324723246;0.0010612010955810547;47;0.47232472324723246;0.24396085739135742;2040214
1773;42138;31503;0.47232472324723246;0.0;47;0.47232472324723246;0.2659430503845215;2040214
1774;42264;7134;0.4577922077922078;0.0;45;0.4577922077922078;0.22869110107421875;2053238
1775;42264;8319;0.38870431893687707;0.0;38;0.38870431893687707;0.20478320121765137;2034037
1776;42264;9948;0.40993788819875776;0.00099945068359375;40;0.40993788819875776;0.36117005348205566;2047351
1777;42264;11471;0.48562300319488816;0.0;48;0.48562300319488816;0.2876698970794678;2062180
1778;42264;11823;0.41823899371069184;0.0;41;0.41823899371069184;2.239041566848755;2047812
1779;42264;18591;0.45454545454545453;0.0;45;0.45454545454545453;0.22662758827209473;2057215
1780;42265;1174;0.5415282392026578;0.0;54;0.5415282392026578;0.4476017951965332;2069779
1781;42265;12980;0.5344262295081967;0.0;53;0.5344262295081967;0.1911163330078125;2070095
1782;42265;33562;0.6027397260273972;0.0;60;0.6027397260273972;0.20466208457946777;2079169
1783;42523;7267;0.5346534653465347;0.0;53;0.5346534653465347;0.20517730712890625;2069160
1784;42524;5510;0.43597560975609756;0.0;43;0.43597560975609756;0.21010947227478027;2056372
1785;42524;9596;0.39644970414201186;0.0;39;0.39644970414201186;0.19775938987731934;2050169
1786;42524;10851;0.39644970414201186;0.0;39;0.39644970414201186;0.19903349876403809;2050169
1787;42524;19310;0.4458204334365325;0.0;44;0.4458204334365325;0.24861502647399902;2056754
1788;42524;34973;0.39644970414201186;0.0;39;0.39644970414201186;0.21408390998840332;2050169
1789;42524;35181;0.39644970414201186;0.0010030269622802734;39;0.39644970414201186;0.19167232513427734;2050169
1790;42524;35445;0.4458204334365325;0.0;44;0.4458204334365325;0.18918752670288086;2056754
1791;42525;18079;0.38926174496644295;0.0;38;0.38926174496644295;0.20340275764465332;2033023
1792;42525;19150;0.515748031496063;0.0;51;0.515748031496063;0.20277762413024902;2041202
1793;42525;27534;0.5932203389830508;0.0;59;0.5932203389830508;0.2043156623840332;2046773
1794;42525;28584;0.4381625441696113;0.0;43;0.4381625441696113;0.19746685028076172;2038054
1795;42527;25347;0.4588607594936709;0.0;45;0.4588607594936709;0.20363545417785645;2056978
1796;42527;26489;0.48104956268221577;0.0;48;0.48104956268221577;0.38457155227661133;2074651
1797;42527;29327;0.5052264808362369;0.0;50;0.5052264808362369;0.866304874420166;2054687
1798;42527;31182;0.5222222222222223;0.0;52;0.5222222222222223;0.2129073143005371;2050236
1799;42527;33015;0.5069444444444444;0.0;50;0.5069444444444444;0.1920771598815918;2055543
1800;42528;26764;0.7253218884120172;0.0;72;0.7253218884120172;0.20100092887878418;2069069
1801;42528;32130;0.7253218884120172;0.0;72;0.7253218884120172;0.2409992218017578;2069069
1802;42529;11654;0.49049429657794674;0.0;49;0.49049429657794674;0.20799946784973145;2040359
1803;42529;13713;0.7136752136752137;0.0;71;0.7136752136752137;0.25500059127807617;2067594
1804;42529;20457;0.4107142857142857;0.0;41;0.4107142857142857;0.7169888019561768;2030824
1805;42529;29056;0.4863013698630137;0.0;48;0.4863013698630137;0.2149972915649414;2052751
1806;42530;1948;0.4662576687116564;0.0;46;0.4662576687116564;0.1978449821472168;2063207
1807;42531;867;0.5583941605839416;0.0;55;0.5583941605839416;0.1989002227783203;2059876
1808;42531;20664;0.39158576051779936;0.0;39;0.39158576051779936;0.19192719459533691;2037777
1809;42531;35303;0.5099337748344371;0.0;50;0.5099337748344371;0.1996767520904541;2062865
1810;42533;8607;0.4472843450479233;0.0009868144989013672;44;0.4472843450479233;0.1999824047088623;2052856
1811;42533;11002;0.453125;0.0;45;0.453125;0.2053234577178955;2057294
1812;42533;21062;0.42765273311897106;0.0;42;0.42765273311897106;0.22476887702941895;2047259
1813;42533;23873;0.45394736842105265;0.0;45;0.45394736842105265;0.206773042678833;2050591
1814;42533;25915;0.37681159420289856;0.0;37;0.37681159420289856;0.23859000205993652;2047614
1815;42533;27860;0.3959537572254335;0.0009870529174804688;39;0.3959537572254335;0.20705604553222656;2053132
1816;42533;28622;0.5146579804560261;0.0;51;0.5146579804560261;0.19512152671813965;2066368
1817;42533;29494;0.5146579804560261;0.0;51;0.5146579804560261;0.19452571868896484;2066368
1818;42533;29635;0.5146579804560261;0.0;51;0.5146579804560261;0.20184612274169922;2066368
1819;42533;31665;0.4748427672955975;0.0;47;0.4748427672955975;0.24258065223693848;2061798
1820;42533;32886;0.5146579804560261;0.0010128021240234375;51;0.5146579804560261;0.23131203651428223;2066368
1821;42533;33770;0.4702194357366771;0.0;47;0.4702194357366771;1.58797025680542;2061100
1822;42533;34035;0.4;0.0;40;0.4;0.2129819393157959;2042136
1823;42533;35018;0.5146579804560261;0.0;51;0.5146579804560261;0.21563458442687988;2066368
1824;42534;4336;0.4534412955465587;0.0;45;0.4534412955465587;0.2157588005065918;2025886
1825;42534;6861;0.6527196652719666;0.0;65;0.6527196652719666;0.2042396068572998;2059442
1826;42534;16491;0.5103734439834025;0.0;51;0.5103734439834025;0.2198960781097412;2033959
1827;42534;18114;0.6902654867256637;0.0;69;0.6902654867256637;0.19050955772399902;2058415
1828;42534;19259;0.5084033613445378;0.0;50;0.5084033613445378;0.20217418670654297;2032168
1829;42535;7534;0.3806646525679758;0.0;38;0.3806646525679758;0.20269465446472168;2043400
1830;42535;22898;0.4139072847682119;0.0;41;0.4139072847682119;0.2038109302520752;2040332
1831;42535;25962;0.5;0.0;50;0.5;0.21901369094848633;2050249
1832;42535;28253;0.6260162601626016;0.0;62;0.6260162601626016;0.20636630058288574;2058441
1833;42535;30270;0.7136752136752137;0.0;71;0.7136752136752137;0.20793676376342773;2067594
1834;42535;30371;0.5155038759689923;0.0;51;0.5155038759689923;0.20751714706420898;2043072
1835;42536;3387;0.5962264150943396;0.0;59;0.5962264150943396;0.2145400047302246;2063050
1836;42536;14029;0.46830985915492956;0.0;46;0.46830985915492956;0.20600247383117676;2045126
1837;42536;24932;0.5136186770428015;0.0;51;0.5136186770428015;0.19190263748168945;2042216
1838;42536;31781;0.51985559566787;0.0;51;0.51985559566787;0.2029886245727539;2053120
1839;42537;31842;0.64;0.0009965896606445312;64;0.64;0.23773956298828125;2077826
1840;42537;33518;0.45482866043613707;0.0;45;0.45482866043613707;0.19475221633911133;2058150
1841;42539;14007;0.43243243243243246;0.0;43;0.43243243243243246;0.19896841049194336;2042189
1842;42540;22314;0.5588235294117647;0.0;55;0.5588235294117647;0.19319796562194824;2058941
1843;42540;32248;0.5204081632653061;0.0;52;0.5204081632653061;0.19052982330322266;2061456
1844;42543;16199;0.4340836012861736;0.0;43;0.4340836012861736;0.7766268253326416;2048813
1845;42545;15250;0.3502994011976048;0.0;35;0.3502994011976048;0.21843338012695312;2036644
1846;42545;33642;0.4583333333333333;0.0;45;0.4583333333333333;0.2868165969848633;2044665
1847;42546;28241;0.36156351791530944;0.0;36;0.36156351791530944;0.19964051246643066;2029849
1848;42546;28867;0.570281124497992;0.0;57;0.570281124497992;0.19162678718566895;2049354
1849;42546;33806;0.38047138047138046;0.0;38;0.38047138047138046;0.20648813247680664;2030613
1850;42547;24915;0.5454545454545454;0.0;54;0.5454545454545454;0.21961164474487305;2063155
1851;42548;27618;0.4676258992805755;0.0;46;0.4676258992805755;0.20126008987426758;2042321
1852;42549;19527;0.4637305699481865;0.0;46;0.4637305699481865;0.20634818077087402;2088926
1853;42551;1824;0.5278810408921933;0.0;52;0.5278810408921933;0.2662825584411621;2050934
1854;42551;5263;0.5278810408921933;0.0;52;0.5278810408921933;0.25292038917541504;2050934
1855;42551;9946;0.6891385767790262;0.0010006427764892578;68;0.6891385767790262;0.2004086971282959;2083410
1856;42551;10115;0.6891385767790262;0.0;68;0.6891385767790262;0.20834016799926758;2083410
1857;42552;30584;0.42857142857142855;0.0;42;0.42857142857142855;0.26607584953308105;2069317
1858;42555;16588;0.6160458452722063;0.0;61;0.6160458452722063;0.5077152252197266;2113975
1859;42555;24894;0.6621983914209115;0.0;66;0.6621983914209115;0.19997811317443848;2140735
1860;42555;24987;0.7401129943502824;0.0;74;0.7401129943502824;0.21483683586120605;2150889
1861;42555;30229;0.38578680203045684;0.0;38;0.38578680203045684;0.22104597091674805;2068579
1862;42555;32893;0.44327176781002636;0.0;44;0.44327176781002636;0.2129201889038086;2079826
1863;42555;33128;0.6621983914209115;0.0;66;0.6621983914209115;0.20453691482543945;2140735
1864;42555;33556;0.6385869565217391;0.0;63;0.6385869565217391;0.20050454139709473;2131016
1865;42556;26163;0.4691011235955056;0.0;46;0.4691011235955056;0.2037489414215088;2077232
1866;42556;29326;0.4474393530997305;0.0;44;0.4474393530997305;0.1988816261291504;2077640
1867;42556;32951;0.4075;0.0;40;0.4075;0.19909214973449707;2077600
